,Model,dataset,Replacement Strategy,accuracy,time,features
1168,Neural network,slump-mpa,Separate models,99.96671753,506.5879352,7
1169,Neural network,slump-mpa,Zero,76.14115240874268,2.993941307e-05,7
1170,Neural network,slump-mpa,Mean,98.63724559,0.0006398753559,7
1171,Neural network,slump-mpa,Uniform,76.14115240874268,0.0009050839577999999,7
1172,Neural network,slump-mpa,Marginal,99.94850601,0.0003125,7
1173,Neural network,slump-mpa,Conditional,99.94850601,0.008338,7
1174,Neural network,slump-mpa,Gaussian,99.94850596,0.006107,7
1175,Neural network,slump-mpa,Copula,99.94850595,0.006338,7
1176,Neural network,wholesale,Separate models,98.5960733,965.7802997,7
1177,Neural network,wholesale,Zero,76.14115240874268,2.747418129e-05,7
1178,Neural network,wholesale,Mean,69.31393055,2.7336715020000003e-05,7
1179,Neural network,wholesale,Uniform,76.14115240874268,0.00137024183,7
1180,Neural network,wholesale,Marginal,98.05573828,0.0004313,7
1181,Neural network,wholesale,Conditional,98.05573804,0.008095,7
1182,Neural network,wholesale,Gaussian,98.05573951,0.009926,7
1183,Neural network,wholesale,Copula,98.05573856,0.008765,7
1184,Neural network,californiahousing,Separate models,99.36747558,20530.16131,8
1185,Neural network,californiahousing,Zero,76.14115240874268,3.187461333e-05,8
1186,Neural network,californiahousing,Mean,99.72096125,0.0002628854405,8
1187,Neural network,californiahousing,Uniform,76.14115240874268,0.00771254009,8
1188,Neural network,californiahousing,Marginal,99.52593728,0.00080205,8
1189,Neural network,californiahousing,Conditional,99.52593733,0.0138,8
1190,Neural network,californiahousing,Gaussian,99.52593963,0.016272,8
1191,Neural network,californiahousing,Copula,99.52593724,0.018591,8
1192,Neural network,cms,Separate models,99.91817388,2935.107668,8
1193,Neural network,cms,Zero,76.14115240874268,3.271374558e-05,8
1194,Neural network,cms,Mean,50.09971373,3.1285293170000005e-05,8
1195,Neural network,cms,Uniform,76.14115240874268,0.0077408199450000005,8
1196,Neural network,cms,Marginal,99.60988888,0.0010538000000000001,8
1197,Neural network,cms,Conditional,99.6098889,0.014685,8
1198,Neural network,cms,Gaussian,99.60988797,0.017847,8
1199,Neural network,cms,Copula,99.60988887,0.017974,8
1200,Neural network,concrete,Separate models,99.91817388,2890.226338,8
1201,Neural network,concrete,Zero,76.14115240874268,3.216099739e-05,8
1202,Neural network,concrete,Mean,50.09971373,0.00036454619059999996,8
1203,Neural network,concrete,Uniform,76.14115240874268,0.007718368015,8
1204,Neural network,concrete,Marginal,99.60988888,0.00111085,8
1205,Neural network,concrete,Conditional,99.6098889,0.013037,8
1206,Neural network,concrete,Gaussian,99.60988797,0.016515,8
1207,Neural network,concrete,Copula,99.60988887,0.017172,8
1208,Neural network,crab,Separate models,99.8372562,7549.906752,8
1209,Neural network,crab,Zero,76.14115240874268,3.544805267e-05,8
1210,Neural network,crab,Mean,99.38211808,3.727639083e-05,8
1211,Neural network,crab,Uniform,76.14115240874268,0.008396638467,8
1212,Neural network,crab,Marginal,99.09955161,0.00080915,8
1213,Neural network,crab,Conditional,99.09955173,0.015187,8
1214,Neural network,crab,Gaussian,99.09955153,0.01639,8
1215,Neural network,crab,Copula,99.09955195,0.0179,8
1216,Neural network,cust,Separate models,99.95935146,2793.63913,8
1217,Neural network,cust,Zero,76.14115240874268,3.181492307e-05,8
1218,Neural network,cust,Mean,97.60696926,3.111370093e-05,8
1219,Neural network,cust,Uniform,76.14115240874268,0.008063453043000001,8
1220,Neural network,cust,Marginal,99.88692592,0.0007626,8
1221,Neural network,cust,Conditional,99.88692591,0.01428,8
1222,Neural network,cust,Gaussian,99.8869258,0.015155,8
1223,Neural network,cust,Copula,99.88692591,0.016245,8
1224,Neural network,diabetes,Separate models,99.88434768,2711.567796,8
1225,Neural network,diabetes,Zero,76.14115240874268,3.1812932549999996e-05,8
1226,Neural network,diabetes,Mean,62.92174455,3.147000403e-05,8
1227,Neural network,diabetes,Uniform,87.32638389,0.006281378775000001,8
1228,Neural network,diabetes,Marginal,99.90447343,0.0007106,8
1229,Neural network,diabetes,Conditional,99.90447342,0.013035,8
1230,Neural network,diabetes,Gaussian,99.90447326,0.01641,8
1231,Neural network,diabetes,Copula,99.90447352,0.015616,8
1232,Neural network,energy_cool,Separate models,99.63248529,2395.740337,8
1233,Neural network,energy_cool,Zero,76.14115240874268,3.246564565e-05,8
1234,Neural network,energy_cool,Mean,88.20177802,2.964228157e-05,8
1235,Neural network,energy_cool,Uniform,76.14115240874268,0.007799415431,8
1236,Neural network,energy_cool,Marginal,99.59621256,0.0007045,8
1237,Neural network,energy_cool,Conditional,99.59621259,0.011548,8
1238,Neural network,energy_cool,Gaussian,99.59621252,0.014313,8
1239,Neural network,energy_cool,Copula,99.59621247,0.015161,8
1240,Neural network,energy_heat,Separate models,99.69915198,4813.820536,8
1241,Neural network,energy_heat,Zero,76.14115240874268,3.145306129e-05,8
1242,Neural network,energy_heat,Mean,92.33225654,3.079127139e-05,8
1243,Neural network,energy_heat,Uniform,76.14115240874268,0.007792391918,8
1244,Neural network,energy_heat,Marginal,99.68929451,0.0011737,8
1245,Neural network,energy_heat,Conditional,99.68929454,0.012855,8
1246,Neural network,energy_heat,Gaussian,99.68929449,0.014965,8
1247,Neural network,energy_heat,Copula,99.68929445,0.016835,8
1248,Neural network,prostate,Separate models,95.46614774,3248.449686,8
1249,Neural network,prostate,Zero,76.14115240874268,5.1004814379999995e-05,8
1250,Neural network,prostate,Mean,97.3420824,0.0007056421944999999,8
1251,Neural network,prostate,Uniform,76.14115240874268,0.0009902463754000001,8
1252,Neural network,prostate,Marginal,95.44113943,0.000394,8
1253,Neural network,prostate,Conditional,95.4411398,0.009031,8
1254,Neural network,prostate,Gaussian,95.44114104,0.009061,8
1255,Neural network,prostate,Copula,95.44114039,0.008095,8
1256,Neural network,rentals,Separate models,99.84552299,12685.4165,8
1257,Neural network,rentals,Zero,76.14115240874268,3.278826945e-05,8
1258,Neural network,rentals,Mean,99.99985046,0.0003751619151,8
1259,Neural network,rentals,Uniform,76.14115240874268,0.00771860148,8
1260,Neural network,rentals,Marginal,99.99971329,0.0007990499999999999,8
1261,Neural network,rentals,Conditional,99.99971329,0.013629,8
1262,Neural network,rentals,Gaussian,99.99971329,0.016718,8
1263,Neural network,rentals,Copula,99.99971329,0.01729,8
1264,Neural network,wage,Separate models,99.99775209,4666.119371,8
1265,Neural network,wage,Zero,76.14115240874268,3.280370163e-05,8
1266,Neural network,wage,Mean,99.22462782,3.1170043080000004e-05,8
1267,Neural network,wage,Uniform,76.14115240874268,0.008396820843,8
1268,Neural network,wage,Marginal,99.70417676,0.0008394,8
1269,Neural network,wage,Conditional,99.7041767,0.015097,8
1270,Neural network,wage,Gaussian,99.70417676,0.016449,8
1271,Neural network,wage,Copula,99.70417673,0.017954,8
1272,Neural network,cancer,Separate models,99.92659686,10164.92878,9
1273,Neural network,cancer,Zero,76.14115240874268,5.219723271e-05,9
1274,Neural network,cancer,Mean,92.89598575,3.414262713e-05,9
1275,Neural network,cancer,Uniform,99.56055561,0.007979255196999999,9
1276,Neural network,cancer,Marginal,99.88713932,0.00095055,9
1277,Neural network,cancer,Conditional,99.88713939,0.017224,9
1278,Neural network,cancer,Gaussian,99.88713903,0.020281,9
1279,Neural network,cancer,Copula,99.88713927,0.020431,9
1280,Neural network,casp,Separate models,99.98983334,41051.13643,9
1281,Neural network,casp,Zero,76.14115240874268,3.543071313e-05,9
1282,Neural network,casp,Mean,99.93841887,3.4624237e-05,9
1283,Neural network,casp,Uniform,76.14115240874268,0.006895516244999999,9
1284,Neural network,casp,Marginal,93.1705498,0.00125415,9
1285,Neural network,casp,Conditional,93.17054957,0.021752,9
1286,Neural network,casp,Gaussian,93.17053921,0.036709,9
1287,Neural network,casp,Copula,93.1705495,0.025972,9
1288,Neural network,country-data,Separate models,99.82630699,39324.13643,9
1289,Neural network,country-data,Zero,53.26539179,3.677725792e-05,9
1290,Neural network,country-data,Mean,96.90694479,3.533342055e-05,9
1291,Neural network,country-data,Uniform,76.14115240874268,0.001507698378,9
1292,Neural network,country-data,Marginal,99.52630708,0.00059785,9
1293,Neural network,country-data,Conditional,99.52630699,0.011415,9
1294,Neural network,country-data,Gaussian,99.5263086,0.017687,9
1295,Neural network,country-data,Copula,99.52630715,0.013467,9
1296,Neural network,employee,Separate models,97.98029629,43002.13643,9
1297,Neural network,employee,Zero,76.14115240874268,3.60539682e-05,9
1298,Neural network,employee,Mean,97.71244731,3.3866578879999997e-05,9
1299,Neural network,employee,Uniform,76.14115240874268,0.006943561034,9
1300,Neural network,employee,Marginal,97.99029645,0.0011225,9
1301,Neural network,employee,Conditional,97.99029647,0.026293,9
1302,Neural network,employee,Gaussian,97.99029629,0.026044,9
1303,Neural network,employee,Copula,97.99029613,0.026945,9
1304,Neural network,energy,Separate models,99.8893456,7889.633383,9
1305,Neural network,energy,Zero,76.14115240874268,3.6327529140000004e-05,9
1306,Neural network,energy,Mean,98.75364483,3.486619221e-05,9
1307,Neural network,energy,Uniform,76.14115240874268,0.008179696674,9
1308,Neural network,energy,Marginal,99.89008026,0.0009906,9
1309,Neural network,energy,Conditional,99.89008028,0.018985,9
1310,Neural network,energy,Gaussian,99.89008025,0.022054,9
1311,Neural network,energy,Copula,99.89008025,0.021723,9
1312,Neural network,friedman,Separate models,99.92844549,17889.63338,9
1313,Neural network,friedman,Zero,76.14115240874268,3.7245512010000004e-05,9
1314,Neural network,friedman,Mean,96.92616865,3.656586011e-05,9
1315,Neural network,friedman,Uniform,96.47821899,0.006941194134,9
1316,Neural network,friedman,Marginal,99.66844556,0.00112915,9
1317,Neural network,friedman,Conditional,99.66844556,0.018362,9
1318,Neural network,friedman,Gaussian,99.66844549,0.027257,9
1319,Neural network,friedman,Copula,99.66844559,0.02517,9
1320,Neural network,glass,Separate models,99.07069981,3582.151804,9
1321,Neural network,glass,Zero,76.14115240874268,5.870275094e-05,9
1322,Neural network,glass,Mean,99.07069981,0.0006420988095999999,9
1323,Neural network,glass,Uniform,76.14115240874268,0.002796718604,9
1324,Neural network,glass,Marginal,99.06712748,0.0006355999999999999,9
1325,Neural network,glass,Conditional,99.06712743,0.012394,9
1326,Neural network,glass,Gaussian,99.06712819,0.014367,9
1327,Neural network,glass,Copula,99.06713106,0.015378,9
1328,Neural network,precip,Separate models,98.66893378,52161.36111,9
1329,Neural network,precip,Zero,76.14115240874268,3.7277113309999996e-05,9
1330,Neural network,precip,Mean,99.99548238,3.450408849e-05,9
1331,Neural network,precip,Uniform,76.14115240874268,0.006943232596,9
1332,Neural network,precip,Marginal,99.42351416,0.00126915,9
1333,Neural network,precip,Conditional,99.42351421,0.021985,9
1334,Neural network,precip,Gaussian,99.42351417,0.023795,9
1335,Neural network,precip,Copula,99.42351422,0.026346,9
1336,Neural network,abalone,Separate models,99.44637189,52720.22796,10
1337,Neural network,abalone,Zero,76.14115240874268,4.00335861e-05,10
1338,Neural network,abalone,Mean,48.64773794,3.9253986240000005e-05,10
1339,Neural network,abalone,Uniform,76.14115240874268,0.008289597434999999,10
1340,Neural network,abalone,Marginal,99.46580885,0.00199285,10
1341,Neural network,abalone,Conditional,99.46580841,0.035548,10
1342,Neural network,abalone,Gaussian,99.46580902,0.043606,10
1343,Neural network,abalone,Copula,99.46580835,0.040787,10
1344,Neural network,asia_gdp,Separate models,99.81857177,48720.22796,10
1345,Neural network,asia_gdp,Zero,76.14115240874268,4.4436284470000005e-05,10
1346,Neural network,asia_gdp,Mean,97.91857177,4.176310131e-05,10
1347,Neural network,asia_gdp,Uniform,76.14115240874268,0.0004324336222,10
1348,Neural network,asia_gdp,Marginal,96.87211274,0.00088895,10
1349,Neural network,asia_gdp,Conditional,96.87211305,0.01705,10
1350,Neural network,asia_gdp,Gaussian,96.87211236,0.019822,10
1351,Neural network,asia_gdp,Copula,96.87211271,0.025368,10
1352,Neural network,poker,Separate models,99.9845382,41320.22796,10
1353,Neural network,poker,Zero,70.75509326,3.935571873e-05,10
1354,Neural network,poker,Mean,41.81316135,4.1015921219999995e-05,10
1355,Neural network,poker,Uniform,54.0124819,0.008295831695,10
1356,Neural network,poker,Marginal,99.95946639,0.0038156500000000003,10
1357,Neural network,poker,Conditional,99.95946637,0.035667,10
1358,Neural network,poker,Gaussian,99.95946644,0.039596,10
1359,Neural network,poker,Copula,99.95946642,0.039242,10
1360,Neural network,possumbelly,Separate models,99.61958261,12502.51352,10
1361,Neural network,possumbelly,Zero,76.14115240874268,6.809527533e-05,10
1362,Neural network,possumbelly,Mean,91.27040745,0.0008980698586,10
1363,Neural network,possumbelly,Uniform,76.14115240874268,0.001104538195,10
1364,Neural network,possumbelly,Marginal,99.95432334,0.0009780000000000001,10
1365,Neural network,possumbelly,Conditional,99.95432337,0.018182,10
1366,Neural network,possumbelly,Gaussian,99.95432332,0.019981,10
1367,Neural network,possumbelly,Copula,99.95432331,0.019636,10
1368,Neural network,possumchest,Separate models,99.95566313,9090.431955,10
1369,Neural network,possumchest,Zero,76.14115240874268,6.010866165e-05,10
1370,Neural network,possumchest,Mean,90.17510661,0.0006021283695,10
1371,Neural network,possumchest,Uniform,76.14115240874268,0.0011062284469999998,10
1372,Neural network,possumchest,Marginal,99.49973495,0.0010425999999999999,10
1373,Neural network,possumchest,Conditional,99.49973499,0.018014,10
1374,Neural network,possumchest,Gaussian,99.49973521,0.020434,10
1375,Neural network,possumchest,Copula,99.4997348,0.020114,10
1376,Neural network,spending,Separate models,99.8997348,19090.43196,10
1377,Neural network,spending,Zero,76.14115240874268,4.24653462e-05,10
1378,Neural network,spending,Mean,90.17510661,3.9971828460000004e-05,10
1379,Neural network,spending,Uniform,76.14115240874268,0.0011418865540000001,10
1380,Neural network,spending,Marginal,99.49973495,0.0009513499999999999,10
1381,Neural network,spending,Conditional,99.49973499,0.034291,10
1382,Neural network,spending,Gaussian,99.49973521,0.023157,10
1383,Neural network,spending,Copula,99.4997348,0.019436,10
1384,Neural network,telescope,Separate models,99.94169285,61269.78921,10
1385,Neural network,telescope,Zero,76.14115240874268,3.736419389e-05,10
1386,Neural network,telescope,Mean,61.00363117,3.87664925e-05,10
1387,Neural network,telescope,Uniform,59.46826858,0.008289563737,10
1388,Neural network,telescope,Marginal,99.19528277,0.0018438,10
1389,Neural network,telescope,Conditional,99.19528293,0.03149,10
1390,Neural network,telescope,Gaussian,99.19528331,0.04358,10
1391,Neural network,telescope,Copula,99.19528312,0.070196,10
1392,Neural network,bikedaily,Separate models,99.95866795,35133.0443,11
1393,Neural network,bikedaily,Zero,76.14115240874268,4.385236866e-05,11
1394,Neural network,bikedaily,Mean,99.92385013,4.2072140479999994e-05,11
1395,Neural network,bikedaily,Uniform,61.70055713,0.0021307944820000003,11
1396,Neural network,bikedaily,Marginal,99.96474583,0.00271145,11
1397,Neural network,bikedaily,Conditional,99.96474584,0.047607,11
1398,Neural network,bikedaily,Gaussian,99.96474587,0.064846,11
1399,Neural network,bikedaily,Copula,99.96474585,0.060786,11
1400,Neural network,hybrid,Separate models,99.8502563,20554.47805,11
1401,Neural network,hybrid,Zero,76.14115240874268,4.366991567e-05,11
1402,Neural network,hybrid,Mean,85.21026152,4.46396248e-05,11
1403,Neural network,hybrid,Uniform,76.14115240874268,0.0005476944353,11
1404,Neural network,hybrid,Marginal,99.97749323,0.0017722999999999999,11
1405,Neural network,hybrid,Conditional,99.97749326,0.03364,11
1406,Neural network,hybrid,Gaussian,99.97749329,0.035887,11
1407,Neural network,hybrid,Copula,99.97749324,0.03837,11
1408,Neural network,migration,Separate models,94.45969632,42022.7716,11
1409,Neural network,migration,Zero,94.88558518,7.047306408e-05,11
1410,Neural network,migration,Mean,96.00128984,4.454702526e-05,11
1411,Neural network,migration,Uniform,54.60445389,0.002826407417,11
1412,Neural network,migration,Marginal,94.27606087,0.0019081500000000002,11
1413,Neural network,migration,Conditional,94.27606247,0.036133,11
1414,Neural network,migration,Gaussian,94.27606314,0.03977,11
1415,Neural network,migration,Copula,94.27606138,0.041497,11
